,call_type,latitude,longitude
5147,Medical Incident,37.72810493,-122.46172560000001
5148,Medical Incident,37.76274366,-122.4217477
5149,Medical Incident,37.73490503,-122.38630420000001
5151,Medical Incident,37.77623052,-122.41471100000001
5152,Medical Incident,37.79053181,-122.4039142
5154,Medical Incident,37.71710621,-122.4297477
5155,Medical Incident,37.77091334,-122.420305
5156,Medical Incident,37.77600992,-122.41288940000001
5157,Medical Incident,37.78737446,-122.43774760000001
5158,Medical Incident,37.79169725,-122.3921341
5160,Medical Incident,37.72218522,-122.3987437
5161,Medical Incident,37.77650804,-122.4144578
5162,Medical Incident,37.71948129,-122.4078044
5165,Medical Incident,37.76546531,-122.4331481
5166,Medical Incident,37.78479798,-122.4396639
5168,Medical Incident,37.74161828,-122.44865800000001
5169,Medical Incident,37.79573711,-122.4234131
5170,Medical Incident,37.76661195,-122.40461780000001
5171,Medical Incident,37.73740625,-122.42404009999998
5172,Medical Incident,37.77256476,-122.4305998
5174,Medical Incident,37.7825474,-122.41224790000001
5175,Medical Incident,37.78916078,-122.41618340000001
5176,Medical Incident,37.73485505,-122.37948689999999
5178,Medical Incident,37.77708346,-122.41697930000001
5179,Medical Incident,37.72569336,-122.45228970000001
5180,Medical Incident,37.77515106,-122.4328041
5181,Medical Incident,37.80702731,-122.4138125
5183,Medical Incident,37.78428162,-122.40461459999999
5184,Medical Incident,37.77475978,-122.41645729999999
5185,Medical Incident,37.75502234,-122.49964399999999
5187,Medical Incident,37.7677331,-122.41560700000001
5188,Medical Incident,37.78097102,-122.43216640000001
5191,Medical Incident,37.78116831,-122.4348057
5192,Medical Incident,37.78597748,-122.40535940000001
5193,Medical Incident,37.78967095,-122.4196571
5194,Medical Incident,37.77685589,-122.438177
5195,Medical Incident,37.74161828,-122.44865800000001
5196,Medical Incident,37.8050779,-122.4252986
5197,Medical Incident,37.78225009,-122.4112686
5201,Medical Incident,37.78479798,-122.4396639
5203,Medical Incident,37.78646212,-122.45257109999999
5204,Medical Incident,37.77762424,-122.3999811
5205,Medical Incident,37.78594273,-122.41890259999998
5206,Medical Incident,37.77404134,-122.42318799999998
5209,Medical Incident,37.770245200000005,-122.425669
5210,Medical Incident,37.76653011,-122.4212887
5211,Medical Incident,37.75362875,-122.39552309999999
5212,Medical Incident,37.73238073,-122.37826799999999
5214,Medical Incident,37.79411691,-122.3965564
5215,Medical Incident,37.80702731,-122.4138125
5216,Medical Incident,37.78916078,-122.41618340000001
5217,Medical Incident,37.77953108,-122.4135425
5218,Medical Incident,37.768674600000004,-122.42905379999999
5219,Medical Incident,37.79447972,-122.3947476
5220,Medical Incident,37.74823073,-122.414919
5221,Medical Incident,37.72610068,-122.4332047
5222,Medical Incident,37.78469892,-122.4135935
5225,Medical Incident,37.78594273,-122.41890259999998
5226,Medical Incident,37.77633827,-122.40299650000001
5227,Medical Incident,37.76429934,-122.4185514
5229,Medical Incident,37.77555491,-122.4404673
5230,Medical Incident,37.71760251,-122.4062683
5231,Medical Incident,37.80558464,-122.41197269999999
5233,Medical Incident,37.72158648,-122.4421337
5234,Medical Incident,37.75643742,-122.4154808
5238,Medical Incident,37.77948978,-122.40737639999999
5239,Medical Incident,37.79171002,-122.42277539999999
5240,Medical Incident,37.8050779,-122.4252986
5241,Medical Incident,37.72566405,-122.4353138
5242,Medical Incident,37.75355162,-122.43541470000001
5244,Medical Incident,37.72566405,-122.4353138
5247,Medical Incident,37.7866625,-122.4291682
5248,Medical Incident,37.78160513,-122.41633629999998
5249,Medical Incident,37.78611721,-122.41985420000002
5251,Medical Incident,37.78646212,-122.45257109999999
5252,Medical Incident,37.79503626,-122.3966105
5254,Medical Incident,37.78611721,-122.41985420000002
5255,Medical Incident,37.76095474,-122.43390359999998
5256,Medical Incident,37.71554505,-122.4736299
5257,Medical Incident,37.80860234,-122.4157858
5258,Medical Incident,37.78781816,-122.40838259999998
5259,Medical Incident,37.77591187,-122.4184636
5260,Medical Incident,37.79573711,-122.4234131
5261,Medical Incident,37.73812754,-122.4240635
5262,Medical Incident,37.76274366,-122.4217477
5263,Medical Incident,37.7825474,-122.41224790000001
5264,Medical Incident,37.77319006,-122.418237
5265,Medical Incident,37.78439649,-122.41690049999998
5266,Medical Incident,37.75250607,-122.41408600000001
5267,Medical Incident,37.75376274,-122.4043548
5268,Medical Incident,37.77644931,-122.5017345
5269,Medical Incident,37.78283615,-122.4175021
5270,Medical Incident,37.745956299999996,-122.4542399
5271,Medical Incident,37.7903193,-122.4231629
5272,Medical Incident,37.78611721,-122.41985420000002
5273,Medical Incident,37.72992738,-122.39031409999998
5275,Medical Incident,37.7249573,-122.4346713
5276,Medical Incident,37.78133406,-122.39902749999999
5278,Medical Incident,37.79053181,-122.4039142
5280,Medical Incident,37.82403385,-122.37645800000001
5282,Medical Incident,37.75623199,-122.4188933
5283,Medical Incident,37.80860234,-122.4157858
5284,Medical Incident,37.80630033,-122.4119774
5288,Medical Incident,37.78926925,-122.4162054
5289,Medical Incident,37.78906361,-122.4018031
5291,Medical Incident,37.80212219,-122.42554340000001
5292,Medical Incident,37.76008506,-122.4349962
5293,Medical Incident,37.73871302,-122.42774490000001
5294,Medical Incident,37.76423612,-122.4196598
5295,Medical Incident,37.77830294,-122.4154368
5296,Medical Incident,37.76423612,-122.4196598
5297,Medical Incident,37.78800118,-122.42195490000002
5298,Medical Incident,37.80148647,-122.4120043
5300,Medical Incident,37.78086621,-122.42880320000002
5301,Medical Incident,37.75502234,-122.49964399999999
5302,Medical Incident,37.7815854,-122.4230902
5305,Medical Incident,37.77507596,-122.5112949
5306,Medical Incident,37.75309998,-122.41750090000001
5308,Medical Incident,37.8050779,-122.4252986
5309,Medical Incident,37.78402999,-122.45461780000001
5311,Medical Incident,37.76803165,-122.44744820000001
5314,Medical Incident,37.78086621,-122.42880320000002
5317,Medical Incident,37.75144383,-122.4182976
5320,Medical Incident,37.80019019,-122.4411774
5321,Medical Incident,37.78872976,-122.45640359999999
5322,Medical Incident,37.78053761,-122.42048510000001
5324,Medical Incident,37.79265684,-122.3923645
5326,Medical Incident,37.75191566,-122.4655374
5327,Medical Incident,37.77830294,-122.4154368
5329,Medical Incident,37.73425457,-122.416298
5330,Medical Incident,37.77465348,-122.4051182
5332,Medical Incident,37.71901187,-122.48045069999999
5335,Medical Incident,37.78387236,-122.42017549999998
5336,Medical Incident,37.72996736,-122.38209609999998
5337,Medical Incident,37.76070861,-122.4994966
5339,Medical Incident,37.74817255,-122.45869499999999
5340,Medical Incident,37.74962167,-122.4751508
5343,Medical Incident,37.78916078,-122.41618340000001
5345,Medical Incident,37.77871943,-122.4147412
5347,Medical Incident,37.77475978,-122.41645729999999
5348,Medical Incident,37.77753424,-122.44086370000001
5349,Medical Incident,37.79265684,-122.3923645
5350,Medical Incident,37.77585486,-122.44561440000001
5351,Medical Incident,37.70907112,-122.44767390000001
5352,Medical Incident,37.78004215,-122.42863600000001
5353,Medical Incident,37.78399149,-122.4080665
5354,Medical Incident,37.77638422,-122.42126040000001
5355,Medical Incident,37.78737446,-122.43774760000001
5356,Medical Incident,37.77650804,-122.4144578
5358,Medical Incident,37.77542071,-122.40340479999999
5360,Medical Incident,37.77638422,-122.42126040000001
5361,Medical Incident,37.74817255,-122.45869499999999
5363,Medical Incident,37.7233591,-122.40190249999999
5364,Medical Incident,37.79809081,-122.4087818
5365,Medical Incident,37.78703795,-122.41827099999999
5366,Medical Incident,37.75623199,-122.4188933
5368,Medical Incident,37.72218522,-122.3987437
5369,Medical Incident,37.74360858,-122.43768290000001
5370,Medical Incident,37.78967095,-122.4196571
5371,Medical Incident,37.73871302,-122.42774490000001
5372,Medical Incident,37.78194927,-122.40627240000002
5373,Medical Incident,37.78086621,-122.42880320000002
5374,Medical Incident,37.77066726,-122.44550840000001
5376,Medical Incident,37.78659754,-122.3979317
5377,Medical Incident,37.78092669,-122.41087040000001
5378,Medical Incident,37.78387236,-122.42017549999998
5379,Medical Incident,37.73457071,-122.3918317
5382,Medical Incident,37.78347684,-122.4124351
5385,Medical Incident,37.77440629,-122.48378629999999
5386,Medical Incident,37.78872976,-122.45640359999999
5388,Medical Incident,37.78492113,-122.41609740000001
5389,Medical Incident,37.77409486,-122.42000139999999
5390,Medical Incident,37.77644931,-122.5017345
5391,Medical Incident,37.79983092,-122.43520190000001
5392,Medical Incident,37.78906361,-122.4018031
5393,Medical Incident,37.78186545,-122.41428529999999
5394,Medical Incident,37.78916078,-122.41618340000001
5397,Medical Incident,37.73027772,-122.42960690000001
5398,Medical Incident,37.77507596,-122.5112949
5399,Medical Incident,37.72582497,-122.44232439999999
5401,Medical Incident,37.77830294,-122.4154368
5402,Medical Incident,37.78383852,-122.41377549999999
5403,Medical Incident,37.71760251,-122.4062683
5404,Medical Incident,37.78132126,-122.39584350000001
5405,Medical Incident,37.79447972,-122.3947476
5407,Medical Incident,37.80112513,-122.4113763
5408,Medical Incident,37.72664748,-122.39386699999999
5410,Medical Incident,37.77475978,-122.41645729999999
5411,Medical Incident,37.747992700000005,-122.4054236
5412,Medical Incident,37.77346649,-122.4135469
5413,Medical Incident,37.74919905,-122.4145932
5415,Medical Incident,37.7815854,-122.4230902
5416,Medical Incident,37.78500949,-122.4187138
5417,Medical Incident,37.78439649,-122.41690049999998
5418,Medical Incident,37.78139834,-122.4547041
5419,Medical Incident,37.80112513,-122.4113763
5425,Medical Incident,37.78111921,-122.41259699999999
5426,Medical Incident,37.78224837,-122.44659250000001
5429,Medical Incident,37.74823073,-122.414919
5430,Medical Incident,37.74122196,-122.495915
5431,Medical Incident,37.77762424,-122.3999811
5432,Medical Incident,37.75191566,-122.4655374
5433,Medical Incident,37.77762424,-122.3999811
5436,Medical Incident,37.78714009,-122.4320886
5438,Medical Incident,37.77626951,-122.41725759999999
5439,Medical Incident,37.79011157,-122.48105149999999
5440,Medical Incident,37.78153743,-122.4095183
5441,Medical Incident,37.72385901,-122.4556159
5442,Medical Incident,37.77475978,-122.41645729999999
5443,Medical Incident,37.77830294,-122.4154368
5444,Medical Incident,37.78701079,-122.399975
5446,Medical Incident,37.78737446,-122.43774760000001
5448,Medical Incident,37.78387236,-122.42017549999998
5449,Medical Incident,37.78486624,-122.4127821
5450,Medical Incident,37.76301735,-122.4481104
5451,Medical Incident,37.74947846,-122.4028663
5452,Medical Incident,37.78594273,-122.41890259999998
5453,Medical Incident,37.74917218,-122.41595459999999
5454,Medical Incident,37.75767154,-122.3946608
5455,Medical Incident,37.7875045,-122.41416370000002
5456,Medical Incident,37.78589033,-122.4117257
5457,Medical Incident,37.78469892,-122.4135935
5459,Medical Incident,37.78176091,-122.41510509999999
5461,Medical Incident,37.79573711,-122.4234131
5462,Medical Incident,37.78269112,-122.4095367
5463,Medical Incident,37.77744083,-122.42561940000002
5464,Medical Incident,37.72274665,-122.43296000000001
5465,Medical Incident,37.76932618,-122.45271229999999
5466,Medical Incident,37.78383444,-122.41293049999999
5468,Medical Incident,37.77638422,-122.42126040000001
5469,Medical Incident,37.77871943,-122.4147412
5471,Medical Incident,37.77409486,-122.42000139999999
5473,Medical Incident,37.75355162,-122.43541470000001
5474,Medical Incident,37.79633525,-122.4005152
5475,Medical Incident,37.71795294,-122.44568590000002
5476,Medical Incident,37.72903103,-122.4189314
5477,Medical Incident,37.71795294,-122.44568590000002
5478,Medical Incident,37.785096100000004,-122.4127588
5479,Medical Incident,37.7903193,-122.4231629
5482,Medical Incident,37.78906361,-122.4018031
5483,Medical Incident,37.73238073,-122.37826799999999
5484,Medical Incident,37.78661535,-122.4063989
5485,Medical Incident,37.78160513,-122.41633629999998
5486,Medical Incident,37.78971338,-122.44163020000002
5487,Medical Incident,37.78574399,-122.405831
5488,Medical Incident,37.772254700000005,-122.44057240000002
5489,Medical Incident,37.74360858,-122.43768290000001
5490,Medical Incident,37.78116831,-122.4348057
5491,Medical Incident,37.79171002,-122.42277539999999
5492,Medical Incident,37.75250607,-122.41408600000001
5494,Medical Incident,37.78111921,-122.41259699999999
5495,Medical Incident,37.72964281,-122.3923586
5496,Medical Incident,37.76227017,-122.4194705
5497,Medical Incident,37.74524779,-122.39064840000002
5498,Medical Incident,37.78659754,-122.3979317
5499,Medical Incident,37.77409486,-122.42000139999999
5500,Medical Incident,37.80526026,-122.4160538
5502,Medical Incident,37.78367395,-122.41507299999999
5503,Medical Incident,37.747992700000005,-122.4054236
5504,Medical Incident,37.74678928,-122.4186946
5505,Medical Incident,37.73027772,-122.42960690000001
5506,Medical Incident,37.71562305,-122.3834229
5507,Medical Incident,37.72925248,-122.3824576
5509,Medical Incident,37.76464569,-122.42638170000001
5510,Medical Incident,37.71100291,-122.4125613
5511,Medical Incident,37.78594273,-122.41890259999998
5513,Medical Incident,37.79804495,-122.39636709999999
5514,Medical Incident,37.78111921,-122.41259699999999
5515,Medical Incident,37.75370309,-122.4208121
5516,Medical Incident,37.73038988,-122.42979380000001
5520,Medical Incident,37.70976253,-122.449675
5521,Medical Incident,37.78926925,-122.4162054
5522,Medical Incident,37.74289233,-122.43449199999999
5525,Medical Incident,37.772254700000005,-122.44057240000002
5526,Medical Incident,37.78160513,-122.41633629999998
5527,Medical Incident,37.79459435,-122.42142520000002
5528,Medical Incident,37.7731448,-122.39147290000001
5529,Medical Incident,37.73038988,-122.42979380000001
5532,Medical Incident,37.78500949,-122.4187138
5533,Medical Incident,37.77256476,-122.4305998
5534,Medical Incident,37.74528493,-122.48867299999999
5535,Medical Incident,37.80558464,-122.41197269999999
5536,Medical Incident,37.715900299999994,-122.43659140000001
5537,Medical Incident,37.75170473,-122.4274374
5538,Medical Incident,37.71100291,-122.4125613
5539,Medical Incident,37.78947882,-122.4145611
5540,Medical Incident,37.77693145,-122.3993081
5541,Medical Incident,37.70976253,-122.449675
5542,Medical Incident,37.78428162,-122.40461459999999
5543,Medical Incident,37.80702731,-122.4138125
5544,Medical Incident,37.7249573,-122.4346713
5546,Medical Incident,37.73490503,-122.38630420000001
5547,Medical Incident,37.79633525,-122.4005152
5548,Medical Incident,37.76803165,-122.44744820000001
5550,Medical Incident,37.78703795,-122.41827099999999
5551,Medical Incident,37.75355162,-122.43541470000001
5552,Medical Incident,37.78133406,-122.39902749999999
5553,Medical Incident,37.78347684,-122.4124351
5554,Medical Incident,37.77938258,-122.41848440000001
5555,Medical Incident,37.78646212,-122.45257109999999
5556,Medical Incident,37.78194927,-122.40627240000002
5557,Medical Incident,37.76177683,-122.4351517
5558,Medical Incident,37.79832933,-122.4070475
5559,Medical Incident,37.77492583,-122.49410520000002
5560,Medical Incident,37.76274366,-122.4217477
5561,Medical Incident,37.72569336,-122.45228970000001
5562,Medical Incident,37.75427946,-122.39871869999999
5563,Medical Incident,37.75730761,-122.40661979999999
5565,Medical Incident,37.78594273,-122.41890259999998
5566,Medical Incident,37.77605471,-122.46936299999999
5567,Medical Incident,37.80482602,-122.40894650000001
5568,Medical Incident,37.78701079,-122.399975
5569,Medical Incident,37.72518652,-122.4616735
5570,Medical Incident,37.73966373,-122.419334
5571,Medical Incident,37.75144383,-122.4182976
5572,Medical Incident,37.78906361,-122.4018031
5573,Medical Incident,37.7866625,-122.4291682
5574,Medical Incident,37.7124692,-122.41479029999999
5575,Medical Incident,37.79411691,-122.3965564
5577,Medical Incident,37.7614343,-122.4464767
5578,Medical Incident,37.78086621,-122.42880320000002
5582,Medical Incident,37.79809081,-122.4087818
5583,Medical Incident,37.74947846,-122.4028663
5584,Medical Incident,37.764438,-122.41637639999999
5585,Medical Incident,37.77871943,-122.4147412
5586,Medical Incident,37.78086621,-122.42880320000002
5588,Medical Incident,37.78086621,-122.42880320000002
5589,Medical Incident,37.78047851,-122.41251229999999
5590,Medical Incident,37.76930364,-122.4426108
5592,Medical Incident,37.78114586,-122.409026
5593,Medical Incident,37.78916078,-122.41618340000001
5594,Medical Incident,37.78701079,-122.399975
5596,Medical Incident,37.715900299999994,-122.43659140000001
5597,Medical Incident,37.78495388,-122.4279889
5598,Medical Incident,37.74122196,-122.495915
5601,Medical Incident,37.80630033,-122.4119774
5602,Medical Incident,37.76544761,-122.41310520000002
5604,Medical Incident,37.73820364,-122.4795909
5605,Medical Incident,37.78916078,-122.41618340000001
5606,Medical Incident,37.77055159,-122.39031440000001
5607,Medical Incident,37.71710621,-122.4297477
5608,Medical Incident,37.78703795,-122.41827099999999
5609,Medical Incident,37.77591187,-122.4184636
5610,Medical Incident,37.79633525,-122.4005152
5613,Medical Incident,37.78906361,-122.4018031
5614,Medical Incident,37.71554505,-122.4736299
5616,Medical Incident,37.78284503,-122.41322179999999
5617,Medical Incident,37.78225009,-122.4112686
5618,Medical Incident,37.78288067,-122.46709969999999
5619,Medical Incident,37.76464569,-122.42638170000001
5621,Medical Incident,37.70976253,-122.449675
5623,Medical Incident,37.71550095,-122.43748590000001
5627,Medical Incident,37.78574399,-122.405831
5628,Medical Incident,37.78420567,-122.40761270000002
5629,Medical Incident,37.77871943,-122.4147412
5631,Medical Incident,37.79804495,-122.39636709999999
5632,Medical Incident,37.78967095,-122.4196571
5633,Medical Incident,37.77650804,-122.4144578
5634,Medical Incident,37.78646212,-122.45257109999999
5635,Medical Incident,37.73589457,-122.39107209999999
5636,Medical Incident,37.71100291,-122.4125613
5637,Medical Incident,37.78153743,-122.4095183
5639,Medical Incident,37.80229288,-122.41009150000001
5641,Medical Incident,37.75370309,-122.4208121
5642,Medical Incident,37.76930364,-122.4426108
5643,Medical Incident,37.72925248,-122.3824576
5644,Medical Incident,37.77019846,-122.38957830000001
5645,Medical Incident,37.747992700000005,-122.4054236
5647,Medical Incident,37.79804495,-122.39636709999999
5648,Medical Incident,37.78703795,-122.41827099999999
5649,Medical Incident,37.70907112,-122.44767390000001
5651,Medical Incident,37.73490503,-122.38630420000001
5653,Medical Incident,37.78469892,-122.4135935
5654,Medical Incident,37.76091495,-122.4470238
5656,Medical Incident,37.76661195,-122.40461780000001
5658,Medical Incident,37.78132126,-122.39584350000001
5659,Medical Incident,37.78225009,-122.4112686
5660,Medical Incident,37.78191397,-122.41303219999999
5662,Medical Incident,37.77542071,-122.40340479999999
5663,Medical Incident,37.71948129,-122.4078044
5665,Medical Incident,37.70907112,-122.44767390000001
5667,Medical Incident,37.77526033,-122.4098209
5668,Medical Incident,37.76827365,-122.41998149999999
5669,Medical Incident,37.77953108,-122.4135425
5670,Medical Incident,37.80765362,-122.40892029999999
5671,Medical Incident,37.78646212,-122.45257109999999
5673,Medical Incident,37.75170473,-122.4274374
5676,Medical Incident,37.7963021,-122.4044122
5678,Medical Incident,37.76227017,-122.4194705
5679,Medical Incident,37.78990913,-122.4069759
5681,Medical Incident,37.71191456,-122.41600030000001
5682,Medical Incident,37.7677331,-122.41560700000001
5684,Medical Incident,37.76095474,-122.43390359999998
5685,Medical Incident,37.78420567,-122.40761270000002
5688,Medical Incident,37.77475978,-122.41645729999999
5692,Medical Incident,37.72569336,-122.45228970000001
5693,Medical Incident,37.75376274,-122.4043548
5694,Medical Incident,37.7124692,-122.41479029999999
5695,Medical Incident,37.78116831,-122.4348057
5696,Medical Incident,37.77404134,-122.42318799999998
5697,Medical Incident,37.77778137,-122.42154170000002
5698,Medical Incident,37.785096100000004,-122.4127588
5699,Medical Incident,37.77064086,-122.40470020000001
5700,Medical Incident,37.82403385,-122.37645800000001
5701,Medical Incident,37.74678928,-122.4186946
5702,Medical Incident,37.78202427,-122.40115970000001
5703,Medical Incident,37.75309998,-122.41750090000001
5705,Medical Incident,37.77650804,-122.4144578
5706,Medical Incident,37.80860234,-122.4157858
5707,Medical Incident,37.73408651,-122.43406609999998
5708,Medical Incident,37.76183270000001,-122.4317555
5709,Medical Incident,37.75427946,-122.39871869999999
5711,Medical Incident,37.71992743,-122.389459
5712,Medical Incident,37.78140315,-122.47723799999999
5714,Medical Incident,37.7875045,-122.41416370000002
5715,Medical Incident,37.78208745,-122.43085559999999
5716,Medical Incident,37.79006977,-122.40017320000001
5717,Medical Incident,37.78703795,-122.41827099999999
5719,Medical Incident,37.78387236,-122.42017549999998
5720,Medical Incident,37.76177683,-122.4351517
5721,Medical Incident,37.75144383,-122.4182976
5722,Medical Incident,37.74846355,-122.4173831
5723,Medical Incident,37.764438,-122.41637639999999
5724,Medical Incident,37.80024835,-122.43191429999999
5725,Medical Incident,37.77644931,-122.5017345
5726,Medical Incident,37.72993469,-122.39774440000001
5727,Medical Incident,37.780052500000004,-122.4097738
5728,Medical Incident,37.78594273,-122.41890259999998
5730,Medical Incident,37.72993469,-122.39774440000001
5731,Medical Incident,37.72385901,-122.4556159
5732,Medical Incident,37.78116831,-122.4348057
5733,Medical Incident,37.78947882,-122.4145611
5734,Medical Incident,37.78004215,-122.42863600000001
5735,Medical Incident,37.8003155,-122.4102065
5738,Medical Incident,37.78092669,-122.41087040000001
5739,Medical Incident,37.7731448,-122.39147290000001
5740,Medical Incident,37.78211092,-122.4156679
5741,Medical Incident,37.79832933,-122.4070475
5742,Medical Incident,37.78781816,-122.40838259999998
5744,Medical Incident,37.74917218,-122.41595459999999
5746,Medical Incident,37.79459435,-122.42142520000002
5748,Medical Incident,37.78305906,-122.4157199
5749,Medical Incident,37.72992738,-122.39031409999998
5750,Medical Incident,37.77465348,-122.4051182
5751,Medical Incident,37.73485505,-122.37948689999999
5752,Medical Incident,37.76799245,-122.3943915
5753,Medical Incident,37.80482602,-122.40894650000001
5754,Medical Incident,37.770245200000005,-122.425669
5756,Medical Incident,37.77871943,-122.4147412
5757,Medical Incident,37.78075775,-122.4913021
5758,Medical Incident,37.78140315,-122.47723799999999
5762,Medical Incident,37.77066726,-122.44550840000001
5763,Medical Incident,37.77319006,-122.418237
5764,Medical Incident,37.78288067,-122.46709969999999
5766,Medical Incident,37.78387236,-122.42017549999998
5767,Medical Incident,37.72848944,-122.42999540000001
5768,Medical Incident,37.77346649,-122.4135469
5770,Medical Incident,37.78114586,-122.409026
5771,Medical Incident,37.77883232,-122.4156425
5774,Medical Incident,37.76429934,-122.4185514
5775,Medical Incident,37.75144383,-122.4182976
5776,Medical Incident,37.76103144,-122.41935159999998
5777,Medical Incident,37.80765362,-122.40892029999999
5778,Medical Incident,37.80229288,-122.41009150000001
5779,Medical Incident,37.77633827,-122.40299650000001
5781,Medical Incident,37.77064086,-122.40470020000001
5783,Medical Incident,37.78366898,-122.41092659999998
5784,Medical Incident,37.76799245,-122.3943915
5785,Medical Incident,37.79459435,-122.42142520000002
5786,Medical Incident,37.78479798,-122.4396639
5788,Medical Incident,37.77851883,-122.4143932
5789,Medical Incident,37.72218522,-122.3987437
5790,Medical Incident,37.82403385,-122.37645800000001
5791,Medical Incident,37.77762424,-122.3999811
5792,Medical Incident,37.78640702,-122.4084995
5793,Medical Incident,37.77708346,-122.41697930000001
5794,Medical Incident,37.75242395,-122.4752764
5795,Medical Incident,37.78492113,-122.41609740000001
5796,Medical Incident,37.73820364,-122.4795909
5798,Medical Incident,37.79057826,-122.4206874
5799,Medical Incident,37.72204865,-122.4368679
5800,Medical Incident,37.78160513,-122.41633629999998
5801,Medical Incident,37.78288067,-122.46709969999999
5802,Medical Incident,37.77319006,-122.418237
5803,Medical Incident,37.72903103,-122.4189314
5804,Medical Incident,37.78241829,-122.4038696
5806,Medical Incident,37.780052500000004,-122.4097738
5807,Medical Incident,37.78186545,-122.41428529999999
5809,Medical Incident,37.78284503,-122.41322179999999
5810,Medical Incident,37.73425457,-122.416298
5814,Medical Incident,37.78420567,-122.40761270000002
5815,Medical Incident,37.72518652,-122.4616735
5816,Medical Incident,37.75789544,-122.41795729999998
5818,Medical Incident,37.78439649,-122.41690049999998
5819,Medical Incident,37.77953108,-122.4135425
5820,Medical Incident,37.78971338,-122.44163020000002
5821,Medical Incident,37.7124692,-122.41479029999999
5822,Medical Incident,37.80013832,-122.4420227
5824,Medical Incident,37.78126936,-122.43314009999999
5825,Medical Incident,37.77605471,-122.46936299999999
5828,Medical Incident,37.786151399999994,-122.41725759999999
5829,Medical Incident,37.79006977,-122.40017320000001
5830,Medical Incident,37.78976143,-122.4048144
5832,Medical Incident,37.77091334,-122.420305
5834,Medical Incident,37.78383444,-122.41293049999999
5835,Medical Incident,37.78976143,-122.4048144
5837,Medical Incident,37.79503626,-122.3966105
5838,Medical Incident,37.78380692,-122.4192504
5839,Medical Incident,37.7614343,-122.4464767
5840,Medical Incident,37.7963021,-122.4044122
5841,Medical Incident,37.78191397,-122.41303219999999
5842,Medical Incident,37.79447972,-122.3947476
5844,Medical Incident,37.789809999999996,-122.4338001
5846,Medical Incident,37.78133406,-122.39902749999999
5847,Medical Incident,37.72158648,-122.4421337
5848,Medical Incident,37.72061959,-122.430844
5850,Medical Incident,37.78283615,-122.4175021
5851,Medical Incident,37.75100329,-122.5074162
5853,Medical Incident,37.76924706,-122.42695559999999
5854,Medical Incident,37.72569336,-122.45228970000001
5855,Medical Incident,37.72274665,-122.43296000000001
5857,Medical Incident,37.78611721,-122.41985420000002
5859,Medical Incident,37.75029859,-122.386096
5860,Medical Incident,37.76448783,-122.40741969999999
5861,Medical Incident,37.790670399999996,-122.4051814
5862,Medical Incident,37.77716795,-122.42633729999999
5863,Medical Incident,37.77858957,-122.41162620000001
5864,Medical Incident,37.7911188,-122.416758
5865,Medical Incident,37.77564966,-122.3998197
5868,Medical Incident,37.79375456,-122.3955836
5869,Medical Incident,37.7639586,-122.46684309999999
5871,Medical Incident,37.70946138,-122.4374764
5872,Medical Incident,37.7659078,-122.45618689999999
5874,Medical Incident,37.76953227,-122.44690770000001
5878,Medical Incident,37.73925863,-122.4980627
5879,Medical Incident,37.75130373,-122.4340895
5880,Medical Incident,37.73002139,-122.42832800000001
5881,Medical Incident,37.74546769,-122.4845284
5887,Medical Incident,37.77744083,-122.42561940000002
5888,Medical Incident,37.78575696,-122.42484109999998
5889,Medical Incident,37.79053181,-122.4039142
5890,Medical Incident,37.76278269,-122.431141
5894,Medical Incident,37.76559292,-122.4740453
5895,Medical Incident,37.77762424,-122.3999811
5896,Medical Incident,37.78002149,-122.4321144
5897,Medical Incident,37.77983587,-122.4142965
5899,Medical Incident,37.77729986,-122.4196936
5900,Medical Incident,37.77068484,-122.44537179999999
5903,Medical Incident,37.76209916,-122.4149986
5904,Medical Incident,37.78139813,-122.40924540000002
5906,Medical Incident,37.74093462,-122.5023423
5908,Medical Incident,37.78298966,-122.445995
5909,Medical Incident,37.77578731,-122.3933551
5910,Medical Incident,37.72492895,-122.46069609999999
5911,Medical Incident,37.78377752,-122.4176186
5912,Medical Incident,37.72584109,-122.47886509999998
5913,Medical Incident,37.80655463,-122.4137867
5914,Medical Incident,37.74936982,-122.4126872
5915,Medical Incident,37.78611721,-122.41985420000002
5916,Medical Incident,37.78255696,-122.4163494
5917,Medical Incident,37.73661445,-122.43579950000002
5918,Medical Incident,37.71089197,-122.4205402
5919,Medical Incident,37.78010742,-122.4630743
5920,Medical Incident,37.77247753,-122.38951850000001
5921,Medical Incident,37.7257686,-122.413836
5922,Medical Incident,37.76450936,-122.45256940000002
5923,Medical Incident,37.78456014,-122.40733700000001
5924,Medical Incident,37.75834826,-122.44044199999999
5925,Medical Incident,37.75969331,-122.41483500000001
5926,Medical Incident,37.77762424,-122.3999811
5929,Medical Incident,37.7306107,-122.4758628
5930,Medical Incident,37.72839657,-122.38190139999999
5931,Medical Incident,37.74816569,-122.4182212
5932,Medical Incident,37.7615844,-122.4225879
5933,Medical Incident,37.78735926,-122.4082267
5934,Medical Incident,37.76178483,-122.43501370000001
5935,Medical Incident,37.74816569,-122.4182212
5936,Medical Incident,37.72022612,-122.39339380000001
5937,Medical Incident,37.7850501,-122.4343283
5938,Medical Incident,37.76463158,-122.40595149999999
5941,Medical Incident,37.75969331,-122.41483500000001
5942,Medical Incident,37.77805293,-122.4578305
5943,Medical Incident,37.76140516,-122.50485309999999
